ds,y,month,quarter,year,month_sin,month_cos,y_log,lag_1,lag_2,lag_3,lag_6,lag_12,roll_mean_3,roll_mean_6,roll_std_3,diff_1_3,diff_1_12,region_Caribbean,region_Central Africa,region_Central America,region_Central Asia,region_Central US,region_Eastern Africa,region_Eastern Asia,region_Eastern Europe,region_Eastern US,region_North Africa,region_Northern Europe,region_Oceania,region_South America,region_Southeastern Asia,region_Southern Africa,region_Southern Asia,region_Southern Europe,region_Southern US,region_Western Africa,region_Western Asia,region_Western Europe,region_Western US
2013-01-01,3235.68,1,1,2013,0.49999999999999994,0.8660254037844387,8.082303392073246,9.17881915746262,9.367134868124806,9.287108987192223,7.937260403917899,8.001698015575206,9.277687670926548,9.008257507560575,0.09451070109087438,-0.10828982972960333,1.1771211418874135,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-02-01,4682.62,2,1,2013,0.8660254037844386,0.5000000000000001,8.451826594184942,8.082303392073246,9.17881915746262,9.367134868124806,8.716212888366448,7.688052160297872,8.87608580588689,9.032431338919801,0.6938541576443966,-1.2848314760515596,0.3942512317753746,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-01,5728.573999999998,3,1,2013,1.0,6.123233995736766e-17,8.65339646139528,8.451826594184942,8.082303392073246,9.17881915746262,9.563008740299463,7.203993146016788,8.570983047906935,8.988366956556215,0.5578847562754905,-0.7269925632776779,1.2478334481681541,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-04-01,6794.943999999998,4,2,2013,0.8660254037844387,-0.4999999999999998,8.824081242616613,8.65339646139528,8.451826594184942,8.082303392073246,9.287108987192223,8.777224583004436,8.395842149217822,8.836764910072185,0.2896334183336302,0.5710930693220337,-0.12382812160915613,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-05-01,9537.717999999995,5,2,2013,0.49999999999999994,-0.8660254037844387,9.16311437386096,8.824081242616613,8.65339646139528,8.451826594184942,9.367134868124806,8.919928978313495,8.643101432732278,8.759593619309584,0.18634074039545834,0.3722546484316709,-0.0958477356968821,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-06-01,9110.3,6,2,2013,1.2246467991473532e-16,-1.0,9.117270680402589,9.16311437386096,8.824081242616613,8.65339646139528,9.17881915746262,9.261403189806051,8.880197359290952,8.725590203598943,0.25945105797635787,0.5097179124656801,-0.0982888159450912,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-07-01,9767.785999999991,7,3,2013,-0.4999999999999997,-0.8660254037844388,9.186947479383726,9.117270680402589,9.16311437386096,8.824081242616613,8.082303392073246,7.937260403917899,9.034822098960055,8.715332124088938,0.1839407308258687,0.2931894377859763,1.1800102764846896,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-08-01,8884.911999999993,8,3,2013,-0.8660254037844385,-0.5000000000000004,9.09222238022827,9.186947479383726,9.117270680402589,9.16311437386096,8.451826594184942,8.716212888366448,9.155777511215758,8.899439471974018,0.03541308012830618,0.023833105522765408,0.470734591017278,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-09-01,11531.98,9,3,2013,-1.0,-1.8369701987210297e-16,9.352966036070269,9.09222238022827,9.186947479383726,9.117270680402589,8.65339646139528,9.563008740299463,9.132146846671528,9.00617210298124,0.04908346304665227,-0.025048300174319138,-0.4707863600711928,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-10-01,13312.641999999994,10,4,2013,-0.8660254037844386,0.5000000000000001,9.4965445028101,9.352966036070269,9.09222238022827,9.186947479383726,8.824081242616613,9.287108987192223,9.210711965227423,9.122767032093739,0.13198627430921583,0.1660185566865433,0.06585704887804589,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-11-01,15935.485999999992,11,4,2013,-0.5000000000000004,0.8660254037844384,9.676366476347306,9.4965445028101,9.352966036070269,9.09222238022827,9.16311437386096,9.367134868124806,9.313910973036213,9.234844242125986,0.20497089589431458,0.40432212258182965,0.12940963468529354,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-12-01,25039.50599999999,12,4,2013,-2.4492935982947064e-16,1.0,10.128250032677593,9.676366476347306,9.4965445028101,9.352966036070269,9.117270680402589,9.17881915746262,9.508625671742559,9.320386259207043,0.16203835093868788,0.3234004402770374,0.4975473188846866,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-01-01,6731.277999999996,1,1,2014,0.49999999999999994,0.8660254037844387,8.81466884976407,10.128250032677593,9.676366476347306,9.4965445028101,9.186947479383726,8.082303392073246,9.767053670611666,9.488882817919544,0.32547057396783496,0.6317055298674941,2.045946640604347,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-02-01,9514.091999999993,2,1,2014,0.8660254037844386,0.5000000000000001,9.160634448627277,8.81466884976407,10.128250032677593,9.676366476347306,9.09222238022827,8.451826594184942,9.53976178626299,9.426836379649602,0.6673601067196776,-0.8616976265832363,0.3628422555791282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-03-01,9512.69,3,1,2014,1.0,6.123233995736766e-17,9.160487092900302,9.160634448627277,8.81466884976407,10.128250032677593,9.352966036070269,8.65339646139528,9.367851110356314,9.438238391049437,0.6808655812271017,-0.967615584050316,0.5072379872319974,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-04-01,15831.557999999995,4,2,2014,0.8660254037844387,-0.4999999999999998,9.669823731734578,9.160487092900302,9.160634448627277,8.81466884976407,9.4965445028101,8.824081242616613,9.045263463763883,9.406158567187775,0.19970080729110903,0.34581824313623244,0.33640585028368974,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-05-01,8837.473999999998,5,2,2014,0.49999999999999994,-0.8660254037844387,9.086869516295987,9.669823731734578,9.160487092900302,9.160634448627277,9.676366476347306,9.16311437386096,9.330315091087385,9.435038438675187,0.2940231168360867,0.5091892831073004,0.5067093578736177,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-06-01,15500.307999999995,6,2,2014,1.2246467991473532e-16,-1.0,9.648679686443721,9.086869516295987,9.669823731734578,9.160487092900302,10.128250032677593,9.117270680402589,9.30572678031029,9.336788945333302,0.31745839006650955,-0.073617576604315,-0.03040116410660154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-07-01,13123.303999999998,7,3,2014,-0.4999999999999997,-0.8660254037844388,9.482221057482331,9.648679686443721,9.086869516295987,9.669823731734578,8.81466884976407,9.186947479383726,9.468457644824761,9.256860554294322,0.3306340764930114,-0.021144045290856894,0.4617322070599954,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-08-01,11472.723999999998,8,3,2014,-0.8660254037844385,-0.5000000000000004,9.34781483048868,9.482221057482331,9.648679686443721,9.086869516295987,9.160634448627277,9.09222238022827,9.405923420074012,9.3681192555807,0.28857176564232,0.3953515411863435,0.3899986772540611,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-09-01,19076.84999999999,9,3,2014,-1.0,-1.8369701987210297e-16,9.856283255214866,9.34781483048868,9.482221057482331,9.648679686443721,9.160487092900302,9.352966036070269,9.492905191471577,9.399315985890933,0.1507167158165895,-0.30086485595504087,-0.005151205581588769,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-10-01,15917.527999999997,10,4,2014,-0.8660254037844386,0.5000000000000001,9.675238992811913,9.856283255214866,9.34781483048868,9.482221057482331,9.669823731734578,9.4965445028101,9.562106381061959,9.515282012943361,0.26347918974456136,0.3740621977325347,0.35973875240476616,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-11-01,10115.113999999998,11,4,2014,-0.5000000000000004,0.8660254037844384,9.221884877002752,9.675238992811913,9.856283255214866,9.34781483048868,9.086869516295987,9.676366476347306,9.626445692838487,9.51618455645625,0.2577219903842259,0.3274241623232328,-0.001127483535393381,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-12-01,23573.00599999999,12,4,2014,-2.4492935982947064e-16,1.0,10.067899943304171,9.221884877002752,9.675238992811913,9.856283255214866,9.648679686443721,10.128250032677593,9.584469041676511,9.538687116574044,0.32679460459344273,-0.6343983782121132,-0.9063651556748411,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-01-01,2934.6939999999977,1,1,2015,0.49999999999999994,0.8660254037844387,7.984699160869524,10.067899943304171,9.221884877002752,9.675238992811913,9.482221057482331,8.81466884976407,9.655007937706278,9.608557159384118,0.42337022190426465,0.39266095049225846,1.2532310935401014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-02-01,2908.953999999998,2,1,2015,0.8660254037844386,0.5000000000000001,7.97589255248046,7.984699160869524,10.067899943304171,9.221884877002752,9.34781483048868,9.160634448627277,9.091494660392149,9.358970176615317,1.0477034797235816,-1.2371857161332285,-1.1759352877577536,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-03-01,6923.71,3,1,2015,1.0,6.123233995736766e-17,8.842851452922345,7.97589255248046,7.984699160869524,10.067899943304171,9.856283255214866,9.160487092900302,8.676163885551384,9.130316463613948,1.2052868247536668,-2.092007390823712,-1.1845945404198428,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-04-01,11205.093999999997,4,2,2015,0.8660254037844387,-0.4999999999999998,9.324213016453424,8.842851452922345,7.97589255248046,7.984699160869524,9.675238992811913,9.669823731734578,8.267814388757444,8.96141116323186,0.49801617238837215,0.8581522920528206,-0.8269722788122333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-01,15707.301999999994,5,2,2015,0.49999999999999994,-0.8660254037844387,9.661944641385253,9.324213016453424,8.842851452922345,7.97589255248046,9.221884877002752,9.086869516295987,8.71431900728541,8.90290683383878,0.6832879777795914,1.3483204639729642,0.23734350015743644,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-06-01,18326.817999999996,6,2,2015,1.2246467991473532e-16,-1.0,9.816175293922525,9.661944641385253,9.324213016453424,8.842851452922345,10.067899943304171,9.648679686443721,9.276336370253674,8.97625012790253,0.4116400646014526,0.819093188462908,0.01326495494153157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-01,12760.473999999998,7,3,2015,-0.4999999999999997,-0.8660254037844388,9.454186067468557,9.816175293922525,9.661944641385253,9.324213016453424,7.984699160869524,9.482221057482331,9.600777650587068,8.934296019672255,0.25162029168099903,0.49196227746910104,0.33395423644019395,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-08-01,16996.49999999999,8,3,2015,-0.8660254037844385,-0.5000000000000004,9.740821553400615,9.454186067468557,9.816175293922525,9.661944641385253,7.97589255248046,9.34781483048868,9.644102000925445,9.179210504105427,0.18165302056702823,-0.2077585739166956,0.10637123697987683,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-09-01,26431.619999999988,9,3,2015,-1.0,-1.8369701987210297e-16,10.182354132462072,9.740821553400615,9.454186067468557,9.816175293922525,8.842851452922345,9.856283255214866,9.670394304930566,9.473365337592119,0.19099489001669256,-0.07535374052191024,-0.11546170181425097,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-10-01,32512.85399999999,10,4,2015,-0.8660254037844386,0.5000000000000001,10.38942155441071,10.182354132462072,9.740821553400615,9.454186067468557,9.324213016453424,9.675238992811913,9.792453917777081,9.696615784182073,0.3668195857740365,0.7281680649935147,0.5071151396501588,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-11-01,21066.98999999999,11,4,2015,-0.5000000000000004,0.8660254037844384,9.955510105949664,10.38942155441071,10.182354132462072,9.740821553400615,9.661944641385253,9.221884877002752,10.104199080091133,9.874150540508287,0.33128786498438717,0.6486000010100952,1.1675366774079574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-12-01,19746.09999999999,12,4,2015,-2.4492935982947064e-16,1.0,9.89076192410485,9.955510105949664,10.38942155441071,10.182354132462072,9.816175293922525,10.067899943304171,10.175761930940816,9.92307811793569,0.21703082526930517,-0.2268440265124081,-0.1123898373545078,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-01-01,12002.575999999992,1,1,2013,0.49999999999999994,0.8660254037844387,9.392959884376955,9.6926132996061,9.980552106833102,9.45448301101284,9.439114601228438,8.787589726042526,9.709216139150682,9.483651816299345,0.263427246322385,0.23813028859325946,0.9050235735635734,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-02-01,4940.113999999998,2,1,2013,0.8660254037844386,0.5000000000000001,8.50534609083217,9.392959884376955,9.6926132996061,9.980552106833102,9.213409457511373,8.487124423164127,9.688708430272053,9.475959363490764,0.2938155730660401,-0.5875922224561467,0.9058354612128277,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-03-01,5238.65,3,1,2013,1.0,6.123233995736766e-17,8.564009981191147,8.50534609083217,9.392959884376955,9.6926132996061,9.121738421604206,9.379117448359317,9.196973091605075,9.357948802377562,0.6174212285492086,-1.18726720877393,-0.8737713575271471,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-01,7281.763999999997,4,2,2013,0.8660254037844387,-0.4999999999999998,8.89326573946386,8.564009981191147,8.50534609083217,9.392959884376955,9.45448301101284,8.401462198878482,8.820771985466758,9.264994062308718,0.4963966224224933,-0.8289499031858085,0.16254778231266442,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-05-01,9283.603999999998,5,2,2013,0.49999999999999994,-0.8660254037844387,9.136112823442721,8.89326573946386,8.564009981191147,8.50534609083217,9.980552106833102,9.295332227771617,8.654207270495725,9.17145785038389,0.20909824651835363,0.3879196486316907,-0.4020664883077565,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-06-01,20437.027999999984,6,2,2013,1.2246467991473532e-16,-1.0,9.925152562168279,9.136112823442721,8.89326573946386,8.564009981191147,9.6926132996061,9.518576553996478,8.864462848032575,9.030717969818825,0.28713693674653223,0.5721028422515744,-0.3824637305537575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-07-01,6192.407999999996,7,3,2013,-0.4999999999999997,-0.8660254037844388,8.731240779601212,9.925152562168279,9.136112823442721,8.89326573946386,9.392959884376955,9.439114601228438,9.31817704169162,9.069474513579188,0.5394980429924593,1.0318868227044184,0.4860379609398411,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-08-01,15610.26999999999,8,3,2013,-0.8660254037844385,-0.5000000000000004,9.655748368303867,8.731240779601212,9.925152562168279,9.136112823442721,8.50534609083217,9.213409457511373,9.264168721737404,8.959187996116565,0.6071697217040413,-0.4048720438415092,-0.4821686779101615,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-09-01,19638.197999999986,9,3,2013,-1.0,-1.8369701987210297e-16,9.885282746044133,9.655748368303867,8.731240779601212,9.925152562168279,8.564009981191147,9.121738421604206,9.437380570024452,9.150921709028514,0.6261946244037624,-0.2694041938644123,0.5340099466996602,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-10-01,20832.197999999986,10,4,2013,-0.8660254037844386,0.5000000000000001,9.944303051035284,9.885282746044133,9.655748368303867,8.731240779601212,8.89326573946386,9.45448301101284,9.424090631316403,9.371133836504013,0.6109027708297594,1.1540419664429216,0.4307997350312931,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-11-01,17431.627999999997,11,4,2013,-0.5000000000000004,0.8660254037844384,9.766098901675408,9.944303051035284,9.885282746044133,9.655748368303867,9.136112823442721,9.980552106833102,9.828444721794428,9.546306721765916,0.15244301224397724,0.2885546827314176,-0.036249055797817675,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-12-01,14261.18999999999,12,4,2013,-2.4492935982947064e-16,1.0,9.56536725861422,9.766098901675408,9.944303051035284,9.885282746044133,9.925152562168279,9.6926132996061,9.865228232918275,9.651304401471364,0.09077894764100472,-0.11918384436872564,0.07348560206930799,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-01-01,13957.75999999999,1,1,2014,0.49999999999999994,0.8660254037844387,9.54386254715627,9.56536725861422,9.766098901675408,9.944303051035284,8.731240779601212,9.392959884376955,9.758589737108304,9.591340184212354,0.18957946713402088,-0.3789357924210641,0.17240737423726493,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-01,8330.237999999996,2,1,2014,0.8660254037844386,0.5000000000000001,9.027767343565891,9.54386254715627,9.56536725861422,9.766098901675408,9.655748368303867,8.50534609083217,9.625109569148632,9.72677714547153,0.12257286432356969,-0.22223635451913815,1.0385164563240998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-03-01,11076.111999999994,3,1,2014,1.0,6.123233995736766e-17,9.312636276506712,9.027767343565891,9.54386254715627,9.56536725861422,9.885282746044133,8.564009981191147,9.378999049778793,9.622113641348534,0.3043655643147641,-0.5375999150483288,0.46375736237474463,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-01,10642.537999999995,4,2,2014,0.8660254037844387,-0.4999999999999998,9.272708226420505,9.312636276506712,9.027767343565891,9.54386254715627,9.944303051035284,8.89326573946386,9.294755389076292,9.526672563092298,0.25851181673905216,-0.23122627064955736,0.41937053704285177,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-05-01,22245.87999999998,5,2,2014,0.49999999999999994,-0.8660254037844387,10.009957053042879,9.272708226420505,9.312636276506712,9.027767343565891,9.766098901675408,9.136112823442721,9.204370615497703,9.414740092323166,0.15424039366744896,0.24494088285461402,0.13659540297778427,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-06-01,27788.871999999985,6,2,2014,1.2246467991473532e-16,-1.0,10.23242691675257,10.009957053042879,9.272708226420505,9.312636276506712,9.56536725861422,9.925152562168279,9.531767185323366,9.45538311755108,0.41460550465246954,0.6973207765361664,0.08480449087459974,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-07-01,14720.297999999995,7,3,2014,-0.4999999999999997,-0.8660254037844388,9.597050567743123,10.23242691675257,10.009957053042879,9.272708226420505,9.54386254715627,8.731240779601212,9.838364065405317,9.566559727240806,0.5023426183372909,0.959718690332064,1.5011861371513575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-08-01,19574.113999999987,8,3,2014,-0.8660254037844385,-0.5000000000000004,9.882014344596834,9.597050567743123,10.23242691675257,10.009957053042879,9.027767343565891,9.655748368303867,9.946478179179524,9.575424397338614,0.32240960250955214,-0.4129064852997555,-0.058697800560743474,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-09-01,13704.54999999999,9,3,2014,-1.0,-1.8369701987210297e-16,9.525556139270572,9.882014344596834,9.597050567743123,10.23242691675257,9.312636276506712,9.885282746044133,9.90383060969751,9.717798897510436,0.31824949063172864,-0.35041257215573474,-0.0032684014472987855,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-10-01,13431.625999999991,10,4,2014,-0.8660254037844386,0.5000000000000001,9.505441802793488,9.525556139270572,9.882014344596834,9.597050567743123,9.272708226420505,9.944303051035284,9.668207017203509,9.753285541304415,0.1885816620484737,-0.07149442847255116,-0.41874691176471224,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-11-01,15573.241999999993,11,4,2014,-0.5000000000000004,0.8660254037844384,9.653373674734583,9.505441802793488,9.525556139270572,9.882014344596834,10.009957053042879,9.766098901675408,9.637670762220298,9.79207447069991,0.2118466103562458,-0.37657254180334654,-0.2606570988819197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-12-01,16623.604,12,4,2014,-2.4492935982947064e-16,1.0,9.718639045691493,9.653373674734583,9.505441802793488,9.525556139270572,10.23242691675257,9.56536725861422,9.561457205599547,9.732643907648528,0.0802348091957002,0.1278175354640112,0.08800641612036308,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-01-01,16160.711999999994,1,1,2015,0.49999999999999994,0.8660254037844387,9.690400267057838,9.718639045691493,9.653373674734583,9.505441802793488,9.597050567743123,9.54386254715627,9.625818174406522,9.647012595805014,0.10923710584585432,0.2131972428980049,0.17477649853522337,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-02-01,20859.95999999999,2,1,2015,0.8660254037844386,0.5000000000000001,9.945634748588827,9.690400267057838,9.718639045691493,9.653373674734583,9.882014344596834,9.027767343565891,9.687470995827972,9.662570879024136,0.03273114165428577,0.03702659232325445,0.6626329234919464,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-03-01,15823.883999999987,3,1,2015,1.0,6.123233995736766e-17,9.669338916811734,9.945634748588827,9.690400267057838,9.718639045691493,9.525556139270572,9.312636276506712,9.784891353779386,9.673174279689466,0.13992207254694455,0.22699570289733373,0.6329984720821145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
